pad,well,event_type,timestamp,pad_pg_value
P121,123W09,123W09 NFE,2025-08-08 07:43:00,143.90737915039062
P121,110W01,110W01 NFE,2025-07-31 07:55:00,-0.07437655329704285
P121,110W01,110W01 trip,2025-08-02 10:49:00,159.6317901611328
P121,110W01,110W01 start,2025-08-02 23:07:00,98.47077178955078
P121,110W01,110W01 start,2025-08-02 23:13:00,-0.1230146735906601
P121,110W01,110W01 +2.56 hz,2025-08-03 00:49:00,127.50057983398438
P121,110W01,110W01 NFE,2025-08-03 20:07:00,-0.06722388416528702
P121,110W01,110W01 start,2025-08-04 01:31:00,-0.07866815477609634
P121,110W02,110W02 NFE,2025-08-03 20:07:00,-0.06722388416528702
P121,110W02,110W02 start,2025-08-04 02:13:00,-0.07437655329704285
P121,110W02,110W02 NFE,2025-08-03 22:19:00,124.15885925292969
P121,110W03,110W03 NFE,2025-08-03 20:07:00,-0.06722388416528702
P121,110W03,110W03 start,2025-08-04 02:07:00,-0.1015566810965538
P121,110W03,110W03 start,2025-08-04 02:13:00,-0.07437655329704285
P121,110W04,110W04 NFE,2025-07-27 11:01:00,209.67469787597656
P121,110W04,110W04 trip,2025-07-27 15:19:00,158.7977752685547
P121,110W04,110W04 start,2025-07-27 15:37:00,119.63263702392578
P121,110W04,110W04 +20.42 hz,2025-07-27 16:31:00,-0.07628393173217773
P121,110W04,110W04 NFE,2025-07-27 15:37:00,119.63263702392578
P121,110W04,110W04 trip,2025-07-27 23:37:00,174.297607421875
P121,110W04,110W04 +21.4 hz,2025-07-27 23:37:00,174.297607421875
P121,110W04,110W04 start,2025-07-28 08:07:00,227.17730712890625
P121,110W04,110W04 start,2025-07-28 08:13:00,210.26693725585938
P121,110W04,110W04 NFE,2025-08-03 21:19:00,124.55082702636719
P121,110W04,110W04 start,2025-08-04 02:07:00,-0.1015566810965538
P121,110W04,110W04 NFE,2025-08-04 17:55:00,125.52214813232422
P121,110W04,110W04 trip,2025-08-04 23:19:00,228.2301483154297
P121,110W04,110W04 start,2025-08-05 14:25:00,111.16246032714844
P121,110W05,110W05 start,2025-07-28 10:37:00,197.31918334960938
P121,110W05,110W05 trip,2025-07-28 13:55:00,207.732177734375
P121,110W06,110W06 NFE,2025-08-03 20:37:00,121.26918029785156
P121,110W06,110W06 start,2025-08-04 02:01:00,-0.1015566810965538
P121,110W06,110W06 NFE,2025-08-03 22:07:00,184.57598876953125
P121,110W06,110W06 trip,2025-08-04 03:43:00,121.51380157470703
P121,110W06,110W06 start,2025-08-04 16:25:00,-0.11157041788101196
P121,110W06,110W06 start,2025-08-04 16:31:00,112.5572280883789
P121,110W06,110W06 trip,2025-08-04 17:55:00,125.52214813232422
P121,110W06,110W06 trip,2025-08-04 18:01:00,120.96590423583984
P121,110W06,110W06 start,2025-08-05 11:43:00,111.85054779052734
P121,110W06,110W06 trip,2025-08-05 14:07:00,115.53703308105469
P121,110W06,110W06 start,2025-08-05 21:07:00,135.03663635253906
P121,110W06,110W06 NFE,2025-08-05 17:13:00,96.71263885498047
P121,110W06,110W06 trip,2025-08-05 23:01:00,109.5645523071289
P121,110W06,110W06 trip,2025-08-05 23:07:00,110.68751525878906
P121,110W06,110W06 start,2025-08-09 20:07:00,127.30316162109375
P121,110W08,110W08 +2.18 hz,2025-08-01 04:31:00,-0.06865441799163818
P121,110W08,110W08 +2.22 hz,2025-08-01 04:55:00,124.35198211669922
P121,110W08,110W08 +4.04 hz,2025-08-01 05:13:00,120.75131225585938
P121,110W08,110W08 +2.5 hz,2025-08-01 05:49:00,110.90782928466797
P121,110W08,110W08 +2.15 hz,2025-08-01 06:01:00,117.01049041748047
P121,110W08,110W08 trip,2025-08-01 13:43:00,-0.07437655329704285
P121,110W08,110W08 start,2025-08-02 02:31:00,137.31976318359375
P121,110W08,110W08 +2.89 hz,2025-08-03 00:07:00,183.9150848388672
P121,110W08,110W08 start,2025-08-04 01:55:00,-0.10727881640195847
P121,110W08,110W08 trip,2025-08-04 13:19:00,-0.10298721492290497
P121,110W08,110W08 trip,2025-08-04 13:25:00,120.87721252441406
P121,110W08,110W08 start,2025-08-04 16:31:00,112.5572280883789
P121,110W09,110W09 +2.81 hz,2025-08-02 03:31:00,0.03434397652745247
P121,110W09,110W09 +2.78 hz,2025-08-03 03:01:00,127.3561019897461
P121,110W09,110W09 NFE,2025-08-03 20:07:00,-0.06722388416528702
P121,110W09,110W09 start,2025-08-04 01:31:00,-0.07866815477609634
P121,110W09,110W09 NFE,2025-08-03 21:37:00,125.01002502441406
P121,110W12,110W12 start,2025-08-01 09:37:00,178.61495971679688
P121,110W12,110W12 trip,2025-08-03 23:01:00,140.828857421875
P121,110W12,110W12 start,2025-08-04 01:37:00,0.061524104326963425
P121,110W13,110W13 trip,2025-08-03 23:01:00,140.828857421875
P121,110W13,110W13 start,2025-08-04 01:37:00,0.061524104326963425
P121,110W13,110W13 start,2025-08-04 01:43:00,0.005733309779316187
P121,110W14,110W14 trip,2025-08-03 23:01:00,140.828857421875
P121,110W14,110W14 start,2025-08-04 01:43:00,0.005733309779316187
P121,110W14,110W14 NFE,2025-08-04 01:43:00,0.005733309779316187
P121,110W14,110W14 trip,2025-08-04 09:37:00,101.31180572509766
P121,110W14,110W14 trip,2025-08-04 10:13:00,-0.07437655329704285
P121,110W14,110W14 trip,2025-08-04 10:19:00,109.46012115478516
P121,110W14,110W14 start,2025-08-04 11:31:00,-0.18452762067317963
P121,110W15,110W15 trip,2025-08-03 23:01:00,140.828857421875
P121,110W15,110W15 start,2025-08-04 01:43:00,0.005733309779316187
P121,114P01,114P01 trip,2025-08-04 00:01:00,-0.07437655329704285
P121,114P01,114P01 start,2025-08-04 07:37:00,-0.18309707939624786
P121,114P01,114P01 trip,2025-08-04 11:01:00,-0.10298721492290497
P121,114P01,114P01 trip,2025-08-04 11:25:00,-0.15734748542308807
P121,114P01,114P01 start,2025-08-04 13:07:00,117.96464538574219
P121,114P01,114P01 +4.8 hz,2025-08-04 18:37:00,122.6038589477539
P121,114P02,114P02 +3.09 hz,2025-08-01 05:13:00,120.75131225585938
P121,114P02,114P02 +2.99 hz,2025-08-02 03:13:00,148.81980895996094
P121,114P02,114P02 +3.09 hz,2025-08-03 03:01:00,127.3561019897461
P121,114P02,114P02 NFE,2025-08-03 21:07:00,112.35552215576172
P121,114P02,114P02 trip,2025-08-04 11:25:00,-0.15734748542308807
P121,114P02,114P02 start,2025-08-04 19:13:00,0.03148290887475014
P121,114P02,114P02 +2.99 hz,2025-08-07 05:19:00,162.34837341308594
P121,114P03,114P03 trip,2025-08-03 23:01:00,140.828857421875
P121,114P03,114P03 start,2025-08-04 21:37:00,114.63579559326172
P121,114P04,114P04 trip,2025-08-04 00:01:00,-0.07437655329704285
P121,114P04,114P04 start,2025-08-04 03:31:00,-0.10298721492290497
P121,114P04,114P04 +2.73 hz,2025-08-06 05:07:00,111.25402069091797
P121,114P05,114P05 NFE,2025-08-03 22:13:00,162.103759765625
P121,114P07,114P07 +1.98 hz,2025-07-28 19:37:00,116.78369903564453
P121,114P07,114P07 +2.1 hz,2025-07-28 20:13:00,-0.07437655329704285
P121,114P07,114P07 +2.02 hz,2025-08-01 04:25:00,-0.2918176054954529
P121,114P07,114P07 +2.05 hz,2025-08-01 04:49:00,151.8339385986328
P121,114P07,114P07 +2.01 hz,2025-08-01 05:13:00,120.75131225585938
P121,114P07,114P07 +2.57 hz,2025-08-02 00:37:00,-0.10727881640195847
P121,114P07,114P07 trip,2025-08-02 17:37:00,-0.07437655329704285
P121,114P07,114P07 +2.09 hz,2025-08-03 00:43:00,152.93832397460938
P121,114P07,114P07 +2.37 hz,2025-08-03 04:49:00,99.59374237060547
P121,114P07,114P07 start,2025-08-03 13:01:00,111.24543762207031
P121,114P07,114P07 trip,2025-08-03 13:13:00,138.09368896484375
P121,114P07,114P07 start,2025-08-03 19:31:00,-0.10727881640195847
P121,114P07,114P07 trip,2025-08-03 19:37:00,158.9651641845703
P121,114P07,114P07 start,2025-08-03 19:43:00,179.25584411621094
P121,114P07,114P07 trip,2025-08-03 20:55:00,-0.07294601947069168
P121,114P07,114P07 start,2025-08-03 21:25:00,136.34127807617188
P121,114P07,114P07 trip,2025-08-03 21:49:00,105.94529724121094
P121,114P07,114P07 start,2025-08-03 22:19:00,124.15885925292969
P121,114P07,114P07 trip,2025-08-03 22:31:00,-0.24317948520183563
P121,114P07,114P07 start,2025-08-04 03:31:00,-0.10298721492290497
P121,114P08,114P08 NFE,2025-08-03 20:55:00,-0.07294601947069168
P121,114P08,114P08 trip,2025-08-04 11:25:00,-0.15734748542308807
P121,114P08,114P08 trip,2025-08-04 11:55:00,-0.1015566810965538
P121,114P08,114P08 start,2025-08-04 18:13:00,-0.12873680889606476
P121,114P09,114P09 NFE,2025-08-03 21:37:00,125.01002502441406
P121,114P09,114P09 trip,2025-08-04 11:01:00,-0.10298721492290497
P121,114P09,114P09 +4.01 hz,2025-08-04 11:01:00,-0.10298721492290497
P121,114P09,114P09 start,2025-08-04 19:43:00,120.46234893798828
P121,114P10,114P10 NFE,2025-08-03 20:49:00,-0.07580708712339401
P121,114P10,114P10 trip,2025-08-04 10:55:00,111.61450958251953
P121,114P10,114P10 +2.99 hz,2025-08-04 10:55:00,111.61450958251953
P121,114P10,114P10 start,2025-08-04 21:01:00,109.50875854492188
P121,114P11,114P11 NFE,2025-08-03 23:37:00,-0.06865441799163818
P121,114P11,114P11 +2.94 hz,2025-08-05 12:19:00,119.78571319580078
P121,114P11,114P11 +3.25 hz,2025-08-05 12:31:00,98.97431945800781
P121,114P11,114P11 +2.03 hz,2025-08-05 12:55:00,113.21099853515625
P121,114P11,114P11 +2.31 hz,2025-08-05 13:25:00,111.44570922851562
P121,114P11,114P11 +2.27 hz,2025-08-06 03:43:00,122.75692749023438
P121,114P11,114P11 +2.2 hz,2025-08-07 01:43:00,158.37290954589844
P121,114P11,114P11 +2.12 hz,2025-08-08 03:43:00,-0.042904824018478394
P121,114P11,114P11 +2.36 hz,2025-08-08 13:43:00,-0.07437655329704285
P121,114P12,114P12 trip,2025-08-04 03:37:00,113.54859924316406
P121,114P12,114P12 start,2025-08-04 11:01:00,-0.10298721492290497
P121,114P13,114P13 NFE,2025-08-03 21:37:00,125.01002502441406
P121,114P14,114P14 NFE,2025-08-03 21:13:00,118.93312072753906
P121,114P14,114P14 +3.46 hz,2025-08-04 18:19:00,110.45719909667969
P121,114P15,114P15 +2.09 hz,2025-08-01 04:31:00,-0.06865441799163818
P121,114P15,114P15 +2.09 hz,2025-08-01 05:13:00,120.75131225585938
P121,114P15,114P15 +3.24 hz,2025-08-02 02:25:00,-0.13732001185417175
P121,114P15,114P15 trip,2025-08-04 02:01:00,-0.1015566810965538
P121,114P15,114P15 start,2025-08-04 03:25:00,-0.1015566810965538
P121,114P15,114P15 start,2025-08-04 03:31:00,-0.10298721492290497
P121,114P15,114P15 +3.63 hz,2025-08-04 18:25:00,129.69357299804688
P121,114P15,114P15 NFE,2025-08-05 04:31:00,111.70034790039062
P121,114P15,114P15 trip,2025-08-05 14:31:00,111.0194091796875
P121,114P15,114P15 start,2025-08-05 21:01:00,129.7923126220703
P121,15WP01,15WP01 trip,2025-08-03 23:19:00,196.77272033691406
P121,15WP01,15WP01 start,2025-08-04 01:25:00,-0.13016735017299652
P121,15WP02,15WP02 start,2025-07-27 16:13:00,139.35874938964844
P121,15WP02,15WP02 trip,2025-07-27 16:25:00,-0.10298721492290497
P121,15WP02,15WP02 start,2025-07-31 21:07:00,-0.05721015855669975
P121,15WP02,15WP02 trip,2025-07-31 21:31:00,120.48238372802734
P121,15WP02,15WP02 start,2025-07-31 21:49:00,153.52484130859375
P121,15WP02,15WP02 trip,2025-07-31 22:01:00,126.65943145751953
P121,15WP02,15WP02 +16.73 hz,2025-07-31 22:01:00,126.65943145751953
P121,15WP02,15WP02 +14.16 hz,2025-08-02 08:43:00,149.5780029296875
P121,15WP02,15WP02 start,2025-08-09 16:37:00,-0.10298721492290497
P121,15WP02,15WP02 trip,2025-08-09 16:49:00,107.74919891357422
P121,15WP02,15WP02 start,2025-08-09 17:01:00,131.3759002685547
P121,15WP03,15WP03 trip,2025-08-04 00:25:00,-0.07437655329704285
P121,15WP03,15WP03 start,2025-08-04 04:49:00,-0.052918557077646255
P121,15WP04,15WP04 trip,2025-08-03 23:19:00,196.77272033691406
P121,15WP04,15WP04 start,2025-08-04 04:49:00,-0.052918557077646255
P121,15WP04,15WP04 NFE,2025-08-04 05:37:00,103.01414489746094
P121,15WP04,15WP04 trip,2025-08-04 12:19:00,112.15382385253906
P121,15WP04,15WP04 start,2025-08-04 19:49:00,99.35054779052734
P121,15WP04,15WP04 NFE,2025-08-04 20:49:00,131.51895141601562
P121,15WP04,15WP04 trip,2025-08-05 01:37:00,113.95487213134766
P121,15WP04,15WP04 start,2025-08-05 14:31:00,111.0194091796875
P121,15WP04,15WP04 +2.0 hz,2025-08-06 16:31:00,0.06009357050061226
P121,15WP04,15WP04 +2.05 hz,2025-08-06 18:37:00,147.86708068847656
P121,15WP04,15WP04 +2.1 hz,2025-08-06 19:07:00,125.75532531738281
P121,15WP05,15WP05 trip,2025-08-04 00:25:00,-0.07437655329704285
P121,15WP05,15WP05 start,2025-08-04 04:49:00,-0.052918557077646255
P121,15WP06,15WP06 trip,2025-08-04 00:25:00,-0.07437655329704285
P121,15WP06,15WP06 start,2025-08-04 02:07:00,-0.1015566810965538
P121,15WP07,15WP07 trip,2025-08-03 23:37:00,-0.06865441799163818
P121,15WP07,15WP07 start,2025-08-04 11:01:00,-0.10298721492290497
P121,15WP08,15WP08 trip,2025-07-29 16:43:00,-0.1015566810965538
P121,15WP08,15WP08 +2.45 hz,2025-07-31 11:49:00,113.27107238769531
P121,15WP08,15WP08 +2.45 hz,2025-07-31 16:25:00,114.94049072265625
P121,15WP08,15WP08 start,2025-08-02 00:19:00,186.95069885253906
P121,15WP08,15WP08 NFE,2025-08-03 21:19:00,124.55082702636719
P121,15WP08,15WP08 trip,2025-08-04 04:49:00,-0.052918557077646255
P121,15WP08,15WP08 start,2025-08-04 11:01:00,-0.10298721492290497
P121,15WP08,15WP08 NFE,2025-08-04 19:37:00,124.9384994506836
P121,15WP08,15WP08 trip,2025-08-04 23:49:00,152.1787109375
P121,15WP08,15WP08 start,2025-08-05 12:43:00,-0.07294601947069168
P121,15WP08,15WP08 trip,2025-08-06 06:19:00,120.71842193603516
P121,15WP08,15WP08 start,2025-08-09 13:31:00,105.56907653808594
P121,16WP01,16WP01 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP01,16WP01 trip,2025-08-03 23:25:00,182.02249145507812
P121,16WP01,16WP01 start,2025-08-04 11:19:00,130.2915496826172
P121,16WP01,16WP01 trip,2025-08-04 18:25:00,129.69357299804688
P121,16WP01,16WP01 start,2025-08-04 22:13:00,116.53268432617188
P121,16WP01,16WP01 NFE,2025-08-04 18:31:00,136.6316680908203
P121,16WP03,16WP03 start,2025-07-28 09:07:00,-0.07628393173217773
P121,16WP03,16WP03 NFE,2025-07-28 09:49:00,97.2572021484375
P121,16WP03,16WP03 trip,2025-07-28 13:55:00,207.732177734375
P121,16WP03,16WP03 start,2025-08-07 01:19:00,-0.07294601947069168
P121,16WP05,16WP05 NFE,2025-08-04 15:43:00,121.01740264892578
P121,16WP05,16WP05 start,2025-08-05 21:31:00,-0.08868188410997391
P121,16WP05,16WP05 NFE,2025-08-05 23:19:00,118.91165924072266
P121,16WP05,16WP05 +15.07 hz,2025-08-06 12:07:00,-0.04719642549753189
P121,16WP05,16WP05 +2.01 hz,2025-08-06 16:01:00,234.69900512695312
P121,16WP05,16WP05 +2.01 hz,2025-08-06 16:19:00,-0.10298721492290497
P121,16WP05,16WP05 +2.0 hz,2025-08-06 16:43:00,138.90621948242188
P121,16WP05,16WP05 trip,2025-08-07 07:37:00,121.12039947509766
P121,16WP06,16WP06 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP06,16WP06 start,2025-08-04 05:13:00,-0.1015566810965538
P121,16WP07,16WP07 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP07,16WP07 start,2025-08-04 05:19:00,107.72488403320312
P121,16WP07,16WP07 trip,2025-08-05 05:07:00,107.99955749511719
P121,16WP07,16WP07 start,2025-08-05 10:25:00,126.87686920166016
P121,16WP07,16WP07 NFE,2025-08-05 06:31:00,126.43482971191406
P121,16WP07,16WP07 NFE,2025-08-07 16:31:00,137.31117248535156
P121,16WP07,16WP07 trip,2025-08-07 20:37:00,-0.10298721492290497
P121,16WP07,16WP07 trip,2025-08-07 20:43:00,0.005733309779316187
P121,16WP07,16WP07 start,2025-08-07 20:55:00,127.25023651123047
P121,16WP07,16WP07 NFE,2025-08-08 00:55:00,153.0627899169922
P121,16WP07,16WP07 trip,2025-08-08 05:25:00,-0.18452762067317963
P121,16WP07,16WP07 start,2025-08-08 08:25:00,158.7977752685547
P121,16WP08,16WP08 start,2025-07-28 09:19:00,182.02870178222656
P121,16WP08,16WP08 trip,2025-07-28 09:37:00,133.36386108398438
P121,16WP09,16WP09 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP09,16WP09 start,2025-08-04 05:19:00,107.72488403320312
P121,16WP09,16WP09 start,2025-08-04 05:25:00,-0.07008495181798935
P121,16WP09,16WP09 +2.1 hz,2025-08-07 03:13:00,118.4338607788086
P121,16WP09,16WP09 +2.11 hz,2025-08-07 03:25:00,181.70635986328125
P121,16WP09,16WP09 +2.89 hz,2025-08-07 03:55:00,162.0594024658203
P121,16WP09,16WP09 +2.68 hz,2025-08-07 04:43:00,136.98216247558594
P121,16WP09,16WP09 +2.16 hz,2025-08-07 05:07:00,145.5023956298828
P121,16WP10,16WP10 +16.96 hz,2025-08-04 00:19:00,-0.07437655329704285
P121,16WP10,16WP10 trip,2025-08-05 06:07:00,-0.08439028263092041
P121,16WP10,16WP10 start,2025-08-05 10:07:00,-0.1015566810965538
P121,16WP10,16WP10 NFE,2025-08-05 06:13:00,-0.07437655329704285
P121,16WP10,16WP10 +2.23 hz,2025-08-06 17:37:00,-0.09869561344385147
P121,16WP10,16WP10 +1.96 hz,2025-08-06 19:25:00,116.92464447021484
P121,16WP11,16WP11 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP11,16WP11 start,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP11,16WP11 +2.31 hz,2025-08-04 00:25:00,-0.07437655329704285
P121,16WP12,16WP12 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP12,16WP12 start,2025-08-03 23:25:00,182.02249145507812
P121,16WP12,16WP12 trip,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP12,16WP12 start,2025-08-04 16:37:00,119.53108215332031
P121,16WP13,16WP13 NFE,2025-08-02 22:01:00,112.70600128173828
P121,16WP13,16WP13 +11.97 hz,2025-08-03 03:55:00,146.15472412109375
P121,16WP13,16WP13 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP13,16WP13 start,2025-08-03 23:25:00,182.02249145507812
P121,16WP13,16WP13 start,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP13,16WP13 NFE,2025-08-05 01:13:00,150.84829711914062
P121,16WP13,16WP13 trip,2025-08-05 06:37:00,127.59356689453125
P121,16WP13,16WP13 start,2025-08-05 09:31:00,-0.07294601947069168
P121,16WP14,16WP14 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP14,16WP14 trip,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP14,16WP14 start,2025-08-03 23:37:00,-0.06865441799163818
P121,16WP15,16WP15 NFE,2025-08-03 20:07:00,-0.06722388416528702
P121,16WP15,16WP15 +16.96 hz,2025-08-04 00:19:00,-0.07437655329704285
P121,16WP15,16WP15 trip,2025-08-05 06:07:00,-0.08439028263092041
P121,16WP15,16WP15 start,2025-08-05 10:07:00,-0.1015566810965538
P121,16WP15,16WP15 +2.23 hz,2025-08-06 17:37:00,-0.09869561344385147
P121,16WP15,16WP15 +1.96 hz,2025-08-06 19:25:00,116.92464447021484
P121,16WP16,16WP16 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP16,16WP16 start,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP16,16WP16 NFE,2025-08-03 19:49:00,162.61016845703125
P121,16WP16,16WP16 +2.31 hz,2025-08-04 00:25:00,-0.07437655329704285
P121,16WP17,16WP17 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP17,16WP17 start,2025-08-03 23:25:00,182.02249145507812
P121,16WP17,16WP17 trip,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP17,16WP17 start,2025-08-04 16:37:00,119.53108215332031
P121,16WP18,16WP18 NFE,2025-08-02 22:19:00,144.05328369140625
P121,16WP18,16WP18 +11.97 hz,2025-08-03 03:55:00,146.15472412109375
P121,16WP18,16WP18 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP18,16WP18 start,2025-08-03 23:25:00,182.02249145507812
P121,16WP18,16WP18 start,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP18,16WP18 NFE,2025-08-03 20:13:00,127.55065155029297
P121,16WP18,16WP18 trip,2025-08-05 06:37:00,127.59356689453125
P121,16WP18,16WP18 start,2025-08-05 09:31:00,-0.07294601947069168
P121,16WP19,16WP19 NFE,2025-07-29 18:55:00,147.5723876953125
P121,16WP19,16WP19 trip,2025-08-03 23:19:00,196.77272033691406
P121,16WP19,16WP19 trip,2025-08-03 23:31:00,-0.07294601947069168
P121,16WP19,16WP19 start,2025-08-03 23:37:00,-0.06865441799163818
P121,117W01,117W01 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W01,117W01 start,2025-08-04 00:01:00,-0.07437655329704285
P121,117W02,117W02 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W02,117W02 start,2025-08-04 00:01:00,-0.07437655329704285
P121,117W03,117W03 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W03,117W03 start,2025-08-04 00:07:00,0.035774506628513336
P121,117W03,117W03 trip,2025-08-04 00:19:00,-0.07437655329704285
P121,117W03,117W03 start,2025-08-04 04:37:00,-0.18309707939624786
P121,117W04,117W04 start,2025-08-04 00:07:00,0.035774506628513336
P121,117W04,117W04 trip,2025-08-04 04:07:00,-0.1015566810965538
P121,117W05,117W05 NFE,2025-07-31 16:25:00,114.94049072265625
P121,117W05,117W05 +2.51 hz,2025-08-01 04:01:00,134.3413848876953
P121,117W05,117W05 +14.66 hz,2025-08-01 09:55:00,123.21469116210938
P121,117W05,117W05 +3.98 hz,2025-08-02 00:31:00,124.34196472167969
P121,117W05,117W05 +18.95 hz,2025-08-02 05:37:00,-0.06865441799163818
P121,117W05,117W05 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W05,117W05 start,2025-08-04 00:07:00,0.035774506628513336
P121,117W05,117W05 NFE,2025-08-04 16:37:00,119.53108215332031
P121,117W05,117W05 trip,2025-08-04 21:49:00,-0.12873680889606476
P121,117W05,117W05 start,2025-08-05 14:37:00,116.37818145751953
P121,117W07,117W07 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W07,117W07 start,2025-08-04 01:01:00,0.03434397652745247
P121,117W08,117W08 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W08,117W08 start,2025-08-04 04:37:00,-0.18309707939624786
P121,117W09,117W09 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W09,117W09 start,2025-08-04 01:01:00,0.03434397652745247
P121,117W10,117W10 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W10,117W10 start,2025-08-04 01:01:00,0.03434397652745247
P121,117W10,117W10 NFE,2025-08-03 21:07:00,112.35552215576172
P121,117W11,117W11 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W11,117W11 start,2025-08-04 04:31:00,102.3932876586914
P121,117W11,117W11 +6.08 hz,2025-08-04 06:37:00,-0.10441774874925613
P121,117W11,117W11 +5.67 hz,2025-08-04 10:19:00,109.46012115478516
P121,117W12,117W12 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W12,117W12 start,2025-08-04 04:31:00,102.3932876586914
P121,117W12,117W12 +2.16 hz,2025-08-06 19:19:00,179.34596252441406
P121,117W13,117W13 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W13,117W13 start,2025-08-04 04:31:00,102.3932876586914
P121,117W14,117W14 NFE,2025-07-31 16:49:00,175.30328369140625
P121,117W14,117W14 +2.0 hz,2025-08-01 03:19:00,-0.07580708712339401
P121,117W14,117W14 +2.01 hz,2025-08-01 03:31:00,182.60328674316406
P121,117W14,117W14 +2.0 hz,2025-08-01 03:43:00,152.2044677734375
P121,117W14,117W14 +2.0 hz,2025-08-01 03:55:00,-0.07437655329704285
P121,117W14,117W14 trip,2025-08-01 09:07:00,196.33641052246094
P121,117W14,117W14 start,2025-08-02 01:13:00,-0.04719642549753189
P121,117W14,117W14 +2.03 hz,2025-08-02 02:31:00,137.31976318359375
P121,117W14,117W14 trip,2025-08-03 23:13:00,169.01324462890625
P121,117W14,117W14 start,2025-08-04 04:25:00,115.7373046875
P121,117W14,117W14 NFE,2025-08-04 16:37:00,119.53108215332031
P121,117W14,117W14 +19.02 hz,2025-08-05 09:43:00,171.99017333984375
P121,117W14,117W14 +19.98 hz,2025-08-06 12:01:00,-0.07437655329704285
P121,121W01,121W01 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W01,121W01 start,2025-08-04 00:07:00,0.035774506628513336
P121,121W01,121W01 +5.32 hz,2025-08-04 01:31:00,-0.07866815477609634
P121,121W01,121W01 +3.78 hz,2025-08-04 03:01:00,115.24376678466797
P121,121W01,121W01 +8.65 hz,2025-08-04 05:43:00,-0.10298721492290497
P121,121W02,121W02 +2.1 hz,2025-07-28 16:13:00,-0.0758313313126564
P121,121W02,121W02 +2.06 hz,2025-07-28 16:43:00,-0.04719642549753189
P121,121W02,121W02 +2.0 hz,2025-08-01 02:31:00,162.41131591796875
P121,121W02,121W02 +2.0 hz,2025-08-01 02:49:00,144.40805053710938
P121,121W02,121W02 +2.06 hz,2025-08-01 03:13:00,-0.1015566810965538
P121,121W02,121W02 +2.04 hz,2025-08-02 01:55:00,5.483245372772217
P121,121W02,121W02 +2.04 hz,2025-08-02 02:13:00,157.94947814941406
P121,121W02,121W02 +2.06 hz,2025-08-02 02:25:00,-0.13732001185417175
P121,121W02,121W02 trip,2025-08-03 23:01:00,140.828857421875
P121,121W02,121W02 start,2025-08-04 07:19:00,114.35541534423828
P121,121W03,121W03 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W03,121W03 start,2025-08-04 22:25:00,146.31637573242188
P121,121W03,121W03 NFE,2025-08-04 22:43:00,98.69679260253906
P121,121W03,121W03 trip,2025-08-05 09:01:00,128.9039306640625
P121,121W03,121W03 +24.06 hz,2025-08-05 10:19:00,5.3745245933532715
P121,121W04,121W04 trip,2025-08-03 23:01:00,140.828857421875
P121,121W04,121W04 start,2025-08-04 22:19:00,126.56500244140625
P121,121W05,121W05 trip,2025-08-03 23:01:00,140.828857421875
P121,121W05,121W05 start,2025-08-04 07:19:00,114.35541534423828
P121,121W05,121W05 trip,2025-08-04 14:07:00,130.619140625
P121,121W05,121W05 trip,2025-08-04 14:37:00,128.85243225097656
P121,121W05,121W05 start,2025-08-05 03:01:00,336.8490905761719
P121,121W05,121W05 start,2025-08-05 03:07:00,362.61444091796875
P121,121W06,121W06 +3.1 hz,2025-08-01 05:07:00,104.52335357666016
P121,121W06,121W06 +3.04 hz,2025-08-02 02:19:00,114.3997573852539
P121,121W06,121W06 +3.1 hz,2025-08-03 01:25:00,139.97340393066406
P121,121W06,121W06 trip,2025-08-03 23:01:00,140.828857421875
P121,121W06,121W06 start,2025-08-04 16:25:00,-0.11157041788101196
P121,121W07,121W07 trip,2025-08-03 23:01:00,140.828857421875
